#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,last,,,,,,,,,,
,result,table,_start,_stop,_time,_value,ID,_field,_measurement,host,topic
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.52Z,27919,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.56Z,27921,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.61Z,27932,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.67Z,27939,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.71Z,27946,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.76Z,27948,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.81Z,27958,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.87Z,27962,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.92Z,27973,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:19.98Z,27981,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.03Z,27987,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.08Z,27989,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.13Z,28002,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.18Z,28007,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.23Z,28014,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.28Z,28016,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.34Z,28029,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.38Z,28034,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.43Z,28041,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.48Z,28043,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.52Z,28053,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.57Z,28056,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.62Z,28065,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.66Z,28070,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.71Z,28078,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.76Z,28083,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.8Z,28090,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.85Z,28097,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.9Z,28098,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:20.95Z,28109,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21Z,28111,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.05Z,28123,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.1Z,28125,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.15Z,28136,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.19Z,28138,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.24Z,28148,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.28Z,28152,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.33Z,28161,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.38Z,28165,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.42Z,28172,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.47Z,28178,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.52Z,28179,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.58Z,28190,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.63Z,28198,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.67Z,28203,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.73Z,28204,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.78Z,28220,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.83Z,28226,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.88Z,28233,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.92Z,28239,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:21.97Z,28245,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.02Z,28248,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.06Z,28257,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.11Z,28260,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.15Z,28270,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.2Z,28274,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.25Z,28282,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.29Z,28287,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.34Z,28294,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.39Z,28300,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.43Z,28306,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.48Z,28313,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.53Z,28315,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.57Z,28320,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.58Z,28325,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.62Z,28328,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.67Z,28337,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.71Z,28342,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.76Z,28350,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.81Z,28355,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.85Z,28363,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.9Z,28369,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.95Z,28375,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:22.99Z,28380,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23Z,28382,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.05Z,28384,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.1Z,28396,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.15Z,28402,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.2Z,28408,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.24Z,28410,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.3Z,28423,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.35Z,28424,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.4Z,28435,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.44Z,28437,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.49Z,28447,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.54Z,28451,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.58Z,28459,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.63Z,28464,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.67Z,28468,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.68Z,28472,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.72Z,28478,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.77Z,28484,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.82Z,28491,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.86Z,28496,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.91Z,28503,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:23.96Z,28505,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.02Z,28517,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.07Z,28519,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.11Z,28529,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.17Z,28533,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.22Z,28544,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.27Z,28546,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.33Z,28558,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.4Z,28561,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.45Z,28573,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.5Z,28581,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.55Z,28587,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.61Z,28588,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.66Z,28594,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.7Z,28608,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.75Z,28614,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.79Z,28619,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.84Z,28625,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.89Z,28626,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.93Z,28639,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:24.98Z,28641,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.03Z,28652,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.07Z,28655,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.12Z,28664,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.17Z,28668,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.22Z,28677,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.28Z,28682,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.32Z,28691,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.37Z,28696,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.42Z,28703,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.46Z,28709,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.51Z,28710,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.56Z,28721,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.6Z,28723,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.65Z,28734,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.66Z,28736,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.71Z,28742,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.76Z,28748,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.81Z,28750,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.85Z,28761,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.9Z,28764,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.95Z,28773,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:25.99Z,28777,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.04Z,28786,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.09Z,28791,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.13Z,28798,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.18Z,28804,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.22Z,28811,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.27Z,28817,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.32Z,28819,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.37Z,28828,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.41Z,28831,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.46Z,28841,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.5Z,28845,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.55Z,28853,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.6Z,28858,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.65Z,28866,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.69Z,28872,779,vote,votes,11dfbebbbbc4,mqtt_spammer
,,5,2021-11-04T19:58:00.4608069Z,2021-11-04T22:58:00.4608069Z,2021-11-04T21:03:26.74Z,28878,779,vote,votes,11dfbebbbbc4,mqtt_spammer
